pair_id,model,prompt,resp_row,ref_row,kind,domain,note,P_raw,R_raw,F1_raw,P_rescaled,R_rescaled,F1_rescaled
6254,Gemini,Structured,88,48,permuted_global,Computer Science,,0.78171796,0.82127464,0.8010083,-0.29548725,-0.060647458,-0.17904076
6255,Gemini,Structured,88,82,permuted_domain,Computer Science,,0.8016074,0.8456274,0.82302916,-0.1774451,0.08387441,-0.04856542
6256,Gemini,Structured,89,89,correct,Computer Science,,0.8130772,0.87218636,0.8415951,-0.109372474,0.24148868,0.061439235
6257,Gemini,Structured,89,337,permuted_global,Computer Science,,0.7822687,0.802612,0.7923098,-0.29221863,-0.17140104,-0.2305798
6258,Gemini,Structured,89,24,permuted_domain,Computer Science,,0.82975864,0.84771883,0.8386426,-0.010369445,0.096285895,0.043945357
6259,Gemini,Structured,90,90,correct,Computer Science,,0.82968974,0.9211545,0.87303305,-0.010778379,0.5320906,0.24771133
6260,Gemini,Structured,90,369,permuted_global,Computer Science,,0.7931654,0.80625844,0.79965824,-0.22754765,-0.14976123,-0.18703987
6261,Gemini,Structured,90,91,permuted_domain,Computer Science,,0.8334149,0.8889102,0.86026853,0.011330227,0.3407363,0.17208064
6262,Gemini,Structured,91,91,correct,Computer Science,,0.85240495,0.9328506,0.8908153,0.124034666,0.6015012,0.3530726
6263,Gemini,Structured,91,88,permuted_global,Computer Science,,0.82895976,0.88273585,0.85500306,-0.015110743,0.3040947,0.14088231
6264,Gemini,Structured,91,29,permuted_domain,Computer Science,,0.8289467,0.84627444,0.8375209,-0.015188214,0.08771409,0.0372992
6265,Gemini,Structured,92,92,correct,Science,,0.85861415,0.8469095,0.85272163,0.16088577,0.09148303,0.12736468
6266,Gemini,Structured,92,111,permuted_global,Science,,0.81190133,0.8390922,0.8252728,-0.11635123,0.045091014,-0.035271697
6267,Gemini,Structured,92,146,permuted_domain,Science,,0.81755364,0.8379089,0.82760614,-0.08280522,0.038068876,-0.021446466
6268,Gemini,Structured,93,93,correct,Science,,0.8478441,0.8744381,0.8609358,0.0969665,0.25485167,0.17603429
6269,Gemini,Structured,93,248,permuted_global,Science,,0.8147576,0.8388984,0.8266518,-0.09939958,0.043941054,-0.027100943
6270,Gemini,Structured,93,175,permuted_domain,Science,,0.8071984,0.82210046,0.8145813,-0.14426275,-0.055746607,-0.098619774
6271,Gemini,Structured,94,94,correct,Science,,0.82771015,0.8643914,0.84565324,-0.022527091,0.19522932,0.085483916
6272,Gemini,Structured,94,291,permuted_global,Science,,0.77851367,0.84210414,0.8090613,-0.31450444,0.062965415,-0.13132611
6273,Gemini,Structured,94,219,permuted_domain,Science,,0.81387603,0.8262587,0.8200206,-0.10463153,-0.03106938,-0.066391274
6274,Gemini,Structured,95,95,correct,Science,,0.85680234,0.86668026,0.861713,0.15013285,0.20881268,0.18063916
6275,Gemini,Structured,95,22,permuted_global,Science,,0.79086435,0.8210974,0.8056973,-0.24120411,-0.061699435,-0.15125786
6276,Gemini,Structured,95,234,permuted_domain,Science,,0.8273866,0.85388464,0.8404268,-0.02444724,0.13287692,0.054516908
6277,Gemini,Structured,96,96,correct,Science,,0.8489642,0.8544037,0.8516752,0.103614144,0.13595714,0.121164575
6278,Gemini,Structured,96,131,permuted_global,Science,,0.81952643,0.84355104,0.8313652,-0.07109683,0.071552075,0.000826399
6279,Gemini,Structured,96,106,permuted_domain,Science,,0.8239485,0.8348188,0.829348,-0.04485219,0.019730391,-0.011125661
6280,Gemini,Structured,97,97,correct,Science,,0.8588648,0.89014983,0.87422746,0.16237327,0.34809306,0.25478834
6281,Gemini,Structured,97,129,permuted_global,Science,,0.8298881,0.83910155,0.83446944,-0.009601102,0.045146547,0.019219074
6282,Gemini,Structured,97,100,permuted_domain,Science,,0.8191354,0.8387982,0.82885015,-0.073417425,0.043346446,-0.014075623
6283,Gemini,Structured,98,98,correct,Science,,0.86516714,0.8570635,0.86109626,0.19977728,0.15174174,0.176985
6284,Gemini,Structured,98,347,permuted_global,Science,,0.78246087,0.81613064,0.79894114,-0.29107812,-0.09117458,-0.19128877
6285,Gemini,Structured,98,94,permuted_domain,Science,,0.81119,0.8226082,0.8168592,-0.12057287,-0.05273358,-0.08512298
6286,Gemini,Structured,99,99,correct,Science,,0.8576806,0.86636865,0.86200273,0.15534534,0.20696342,0.18235588
6287,Gemini,Structured,99,198,permuted_global,Science,,0.8216852,0.8467529,0.8340307,-0.05828475,0.09055344,0.01661945
6288,Gemini,Structured,99,148,permuted_domain,Science,,0.8155925,0.84412813,0.829615,-0.09444427,0.07497683,-0.009543849
6289,Gemini,Structured,100,100,correct,Science,,0.835374,0.91318846,0.87254983,0.02295725,0.484816,0.24484825
6290,Gemini,Structured,100,373,permuted_global,Science,,0.7672857,0.8247764,0.79499304,-0.38114157,-0.03986615,-0.2146815
6291,Gemini,Structured,100,125,permuted_domain,Science,,0.81914943,0.85148907,0.8350062,-0.07333429,0.118660375,0.022399297
6292,Gemini,Structured,101,101,correct,Science,,0.84815514,0.8686761,0.858293,0.09881236,0.22065715,0.16037545
6293,Gemini,Structured,101,80,permuted_global,Science,,0.8106904,0.8554503,0.83246917,-0.123538,0.1421682,0.007367312
6294,Gemini,Structured,101,196,permuted_domain,Science,,0.8173034,0.84540915,0.83111876,-0.08429025,0.08257908,-0.0006339257
6295,Gemini,Structured,102,102,correct,Science,,0.8376142,0.8490413,0.84328896,0.036252555,0.10413398,0.071475394
6296,Gemini,Structured,102,108,permuted_global,Science,,0.8088237,0.8120281,0.8104228,-0.13461672,-0.11552107,-0.12325918
6297,Gemini,Structured,102,189,permuted_domain,Science,,0.8078938,0.78644776,0.7970266,-0.14013556,-0.2673279,-0.20263268
6298,Gemini,Structured,103,103,correct,Science,,0.84418213,0.86361176,0.8537864,0.07523286,0.1906026,0.13367356
6299,Gemini,Structured,103,202,permuted_global,Science,,0.81565696,0.84599745,0.83055013,-0.09406187,0.08607034,-0.004003091
6300,Gemini,Structured,103,150,permuted_domain,Science,,0.81422496,0.8140864,0.8141556,-0.102560684,-0.10330626,-0.10114206
6301,Gemini,Structured,104,104,correct,Science,,0.85065424,0.8830515,0.8665502,0.11364435,0.30596805,0.20930003
6302,Gemini,Structured,104,266,permuted_global,Science,,0.80863035,0.848228,0.827956,-0.13576427,0.09930741,-0.019373406
6303,Gemini,Structured,104,139,permuted_domain,Science,,0.80764246,0.8258157,0.816628,-0.14162731,-0.03369861,-0.086492896
6304,Gemini,Structured,105,105,correct,Science,,0.836666,0.8531047,0.8448054,0.030625114,0.12824842,0.08046054
6305,Gemini,Structured,105,8,permuted_global,Science,,0.81046927,0.78798884,0.799071,-0.12485041,-0.25818235,-0.19051923
6306,Gemini,Structured,105,214,permuted_domain,Science,,0.8110096,0.80589044,0.808442,-0.12164367,-0.15194513,-0.13499546
6307,Gemini,Structured,106,106,correct,Science,,0.8551175,0.864048,0.85955954,0.14013343,0.19319151,0.16787978
6308,Gemini,Structured,106,287,permuted_global,Science,,0.7984883,0.82142246,0.80979306,-0.19595644,-0.05977022,-0.12699033
6309,Gemini,Structured,106,218,permuted_domain,Science,,0.8303782,0.8238228,0.82708746,-0.0066925776,-0.045525387,-0.024519682
6310,Gemini,Structured,107,107,correct,Science,,0.8535987,0.89980876,0.8760948,0.13111955,0.4054141,0.26585257
6311,Gemini,Structured,107,345,permuted_global,Science,,0.7732154,0.73173153,0.75190175,-0.3459492,-0.5920419,-0.47000065
6312,Gemini,Structured,107,208,permuted_domain,Science,,0.82663417,0.84036386,0.83344245,-0.028912969,0.052637722,0.013134093
6313,Gemini,Structured,108,108,correct,Science,,0.8535019,0.8417065,0.84756315,0.13054506,0.060605716,0.09680028
6314,Gemini,Structured,108,377,permuted_global,Science,,0.77464855,0.83398473,0.80322236,-0.33744365,0.014780726,-0.1659222
6315,Gemini,Structured,108,216,permuted_domain,Science,,0.8140185,0.80180305,0.80786455,-0.103786066,-0.17620178,-0.13841689
6316,Gemini,Structured,109,109,correct,Science,,0.8375742,0.8884711,0.8622722,0.036015186,0.33813077,0.18395253
6317,Gemini,Structured,109,73,permuted_global,Science,,0.8102708,0.85389423,0.8315107,-0.12602839,0.13293386,0.0016884673
6318,Gemini,Structured,109,151,permuted_domain,Science,,0.8164092,0.82285845,0.8196211,-0.08959755,-0.051248293,-0.06875852
6319,Gemini,Structured,110,110,correct,Science,,0.8527278,0.872115,0.8623125,0.12595057,0.24106528,0.18419127
6320,Gemini,Structured,110,359,permuted_global,Science,,0.78862023,0.8414233,0.81416655,-0.25452277,0.05892482,-0.10107707
6321,Gemini,Structured,110,98,permuted_domain,Science,,0.83851135,0.8280767,0.8332614,0.041577183,-0.020280432,0.012061187
6322,Gemini,Structured,111,111,correct,Science,,0.8552771,0.87667525,0.86584395,0.14108077,0.268128,0.20511541
6323,Gemini,Structured,111,176,permuted_global,Science,,0.83360523,0.81291837,0.82313186,0.0124597475,-0.110237844,-0.04795692
6324,Gemini,Structured,111,131,permuted_domain,Science,,0.82778466,0.8460706,0.8368277,-0.022084905,0.086504355,0.033191927
6325,Gemini,Structured,112,112,correct,Science,,0.8414546,0.8468058,0.84412175,0.05904531,0.09086754,0.07640977
6326,Gemini,Structured,112,161,permuted_global,Science,,0.8143867,0.845052,0.82943606,-0.10160061,0.08045956,-0.010604041
6327,Gemini,Structured,112,121,permuted_domain,Science,,0.82156664,0.8211154,0.8213409,-0.058988355,-0.06159261,-0.05856838
6328,Gemini,Structured,113,113,correct,Science,,0.840188,0.84719,0.8436745,0.05152814,0.09314765,0.073759645
6329,Gemini,Structured,113,154,permuted_global,Science,,0.81532156,0.84458387,0.8296948,-0.09605241,0.07768141,-0.009070965
6330,Gemini,Structured,113,224,permuted_domain,Science,,0.82161057,0.84032667,0.83086324,-0.058727644,0.052417,-0.0021479311
6331,Gemini,Structured,114,114,correct,Science,,0.8521955,0.857292,0.8547362,0.12279159,0.15309791,0.13930121
6332,Gemini,Structured,114,283,permuted_global,Science,,0.764498,0.84107083,0.80095845,-0.39768642,0.05683325,-0.179336
6333,Gemini,Structured,114,254,permuted_domain,Science,,0.8154409,0.8226311,0.8190202,-0.0953442,-0.0525974,-0.07231874
6334,Gemini,Structured,115,115,correct,Science,,0.83695847,0.8599676,0.848307,0.03236096,0.16897625,0.10120774
6335,Gemini,Structured,115,262,permuted_global,Science,,0.8197266,0.8370731,0.828309,-0.06990894,0.0331086,-0.017281981
6336,Gemini,Structured,115,92,permuted_domain,Science,,0.8221574,0.8115419,0.81681514,-0.05548235,-0.1184064,-0.08538397
6337,Gemini,Structured,116,116,correct,Science,,0.848663,0.86074734,0.8546624,0.1018263,0.17360367,0.138864
6338,Gemini,Structured,116,216,permuted_global,Science,,0.81085783,0.8188579,0.81483823,-0.12254432,-0.074989565,-0.09709729
6339,Gemini,Structured,116,278,permuted_domain,Science,,0.8048005,0.82416594,0.8143681,-0.15849406,-0.043488994,-0.09988268
6340,Gemini,Structured,117,117,correct,Science,,0.8158164,0.82880735,0.82226056,-0.09311558,-0.015944479,-0.053119443
6341,Gemini,Structured,117,379,permuted_global,Science,,0.77561194,0.8218013,0.7980388,-0.331726,-0.05752195,-0.19663529
6342,Gemini,Structured,117,223,permuted_domain,Science,,0.8249332,0.84054244,0.83266467,-0.039008256,0.05369748,0.008525683
6343,Gemini,Structured,118,118,correct,Science,,0.8143437,0.8229927,0.81864536,-0.101856016,-0.050451707,-0.07453978
6344,Gemini,Structured,118,271,permuted_global,Science,,0.7995131,0.8559332,0.8267617,-0.18987443,0.14503406,-0.026449712
6345,Gemini,Structured,118,194,permuted_domain,Science,,0.7958261,0.8464927,0.8203779,-0.21175663,0.089009434,-0.064274415
6346,Gemini,Structured,119,119,correct,Science,,0.8177507,0.8193214,0.81853527,-0.08163572,-0.072239004,-0.075192064
6347,Gemini,Structured,119,358,permuted_global,Science,,0.77262235,0.8664694,0.81685925,-0.349469,0.20756121,-0.08512263
6348,Gemini,Structured,119,99,permuted_domain,Science,,0.83293426,0.83963835,0.83627284,0.008477595,0.04833219,0.029904343
6349,Gemini,Structured,120,120,correct,Science,,0.8137098,0.8293215,0.8214415,-0.105618134,-0.012893253,-0.057972595
6350,Gemini,Structured,120,372,permuted_global,Science,,0.77182883,0.8352109,0.80227,-0.35417846,0.022057544,-0.17156503
6351,Gemini,Structured,120,243,permuted_domain,Science,,0.81055117,0.8177217,0.8141207,-0.12436435,-0.08173226,-0.10134865
6352,Gemini,Structured,121,121,correct,Science,,0.80846363,0.82802665,0.81812817,-0.13675371,-0.020577561,-0.07760416
6353,Gemini,Structured,121,279,permuted_global,Science,,0.8116411,0.83728015,0.8242613,-0.1178957,0.03433744,-0.041264858
6354,Gemini,Structured,121,266,permuted_domain,Science,,0.8162844,0.85871017,0.83696,-0.09033795,0.16151409,0.033975948
6355,Gemini,Structured,122,122,correct,Science,,0.79686576,0.84192747,0.818777,-0.2055862,0.061916973,-0.073759645
6356,Gemini,Structured,122,303,permuted_global,Science,,0.75502574,0.8484373,0.79901063,-0.4539035,0.10054969,-0.19087698
6357,Gemini,Structured,122,274,permuted_domain,Science,,0.8063479,0.82545584,0.81579,-0.14931038,-0.035834048,-0.091458
6358,Gemini,Structured,123,123,correct,Science,,0.8165132,0.8404279,0.828298,-0.08898026,0.053017624,-0.017347315
6359,Gemini,Structured,123,190,permuted_global,Science,,0.8214445,0.8116702,0.8165281,-0.05971319,-0.11764519,-0.0870848
6360,Gemini,Structured,123,277,permuted_domain,Science,,0.8229816,0.82372713,0.82335424,-0.05059071,-0.046093114,-0.046639275
6361,Gemini,Structured,124,124,correct,Science,,0.8059333,0.84264874,0.8238822,-0.15177107,0.066197395,-0.043510966
6362,Gemini,Structured,124,370,permuted_global,Science,,0.78690314,0.8268789,0.8063959,-0.2647136,-0.027388878,-0.14711879
6363,Gemini,Structured,124,126,permuted_domain,Science,,0.8181095,0.8449767,0.8313262,-0.07950615,0.080012806,0.00059507793
6364,Gemini,Structured,125,125,correct,Science,,0.83655465,0.8575138,0.8469046,0.029964311,0.15441413,0.0928982
6365,Gemini,Structured,125,94,permuted_global,Science,,0.8167647,0.84022,0.82832634,-0.08748744,0.051783834,-0.01717921
6366,Gemini,Structured,125,114,permuted_domain,Science,,0.8193336,0.83510333,0.8271433,-0.07224121,0.02141907,-0.02418877
6367,Gemini,Structured,126,126,correct,Science,,0.815197,0.83067906,0.8228652,-0.096791744,-0.004836827,-0.04953697
6368,Gemini,Structured,126,290,permuted_global,Science,,0.77315056,0.8224802,0.79705286,-0.34633407,-0.053493027,-0.20247693
6369,Gemini,Structured,126,211,permuted_domain,Science,,0.8183222,0.8291217,0.82368654,-0.07824398,-0.0140789375,-0.0446704
6370,Gemini,Structured,127,127,correct,Science,,0.7798847,0.831616,0.80491996,-0.30636752,0.00072336633,-0.15586379
6371,Gemini,Structured,127,55,permuted_global,Science,,0.7815919,0.86361265,0.8205577,-0.29623544,0.1906079,-0.06320893
6372,Gemini,Structured,127,143,permuted_domain,Science,,0.8053676,0.825296,0.81521,-0.1551285,-0.036782734,-0.09489462
6373,Gemini,Structured,128,128,correct,Science,,0.8031601,0.81985074,0.8114196,-0.16822994,-0.06909758,-0.117352895
6374,Gemini,Structured,128,382,permuted_global,Science,,0.76373124,0.78952324,0.77641314,-0.40223703,-0.24907643,-0.3247688
6375,Gemini,Structured,128,250,permuted_domain,Science,,0.8072838,0.8303957,0.81867665,-0.14375582,-0.0065184324,-0.074354365
6376,Gemini,Structured,129,129,correct,Science,,0.80605227,0.82610595,0.8159559,-0.15106498,-0.031975973,-0.09047515
6377,Gemini,Structured,129,27,permuted_global,Science,,0.7946543,0.8264077,0.81021994,-0.21871099,-0.030185422,-0.12446099
6378,Gemini,Structured,129,272,permuted_domain,Science,,0.8012163,0.8356643,0.8180778,-0.17976606,0.024747971,-0.077902585
6379,Gemini,Structured,130,130,correct,Science,,0.8203443,0.82887065,0.8245855,-0.06624269,-0.0155688245,-0.03934401
6380,Gemini,Structured,130,378,permuted_global,Science,,0.78593004,0.84007597,0.8121015,-0.2704889,0.050929233,-0.11331272
6381,Gemini,Structured,130,164,permuted_domain,Science,,0.8215738,0.8135007,0.81751734,-0.058945905,-0.10678196,-0.08122337
6382,Gemini,Structured,131,131,correct,Science,,0.8153875,0.8403964,0.8277031,-0.09566116,0.052830856,-0.020871872
6383,Gemini,Structured,131,267,permuted_global,Science,,0.82413733,0.8500118,0.8368746,-0.043731514,0.10989367,0.033469867
6384,Gemini,Structured,131,209,permuted_domain,Science,,0.81787956,0.8293847,0.82359195,-0.08087092,-0.012518305,-0.045230865
6385,Gemini,Structured,132,132,correct,Science,,0.82893795,0.8162757,0.82255816,-0.015240215,-0.09031361,-0.051356107
6386,Gemini,Structured,132,297,permuted_global,Science,,0.78027415,0.8179693,0.7986772,-0.3040561,-0.080262884,-0.19285257
6387,Gemini,Structured,132,140,permuted_domain,Science,,0.819342,0.8429778,0.8309918,-0.07219133,0.068150304,-0.0013861607
6388,Gemini,Structured,133,133,correct,Science,,0.82464176,0.8286188,0.82662547,-0.040737737,-0.01706331,-0.02725704
6389,Gemini,Structured,133,142,permuted_global,Science,,0.81531495,0.8371313,0.82607913,-0.09609167,0.03345419,-0.030494124
6390,Gemini,Structured,133,128,permuted_domain,Science,,0.8191433,0.83137476,0.82521373,-0.07337073,-0.00070815615,-0.03562168
6391,Gemini,Structured,134,134,correct,Science,,0.81649625,0.85277677,0.8342423,-0.08908072,0.12630224,0.017873174
6392,Gemini,Structured,134,209,permuted_global,Science,,0.8160478,0.83946264,0.8275896,-0.09174233,0.04728941,-0.021544646
6393,Gemini,Structured,134,111,permuted_domain,Science,,0.81037617,0.8451967,0.8274203,-0.12540296,0.0813184,-0.022547625
6394,Gemini,Structured,135,135,correct,Science,,0.8206197,0.8308703,0.82571316,-0.064608365,-0.0037020792,-0.032662537
6395,Gemini,Structured,135,87,permuted_global,Science,,0.7898053,0.8048705,0.7972667,-0.24748953,-0.15799806,-0.2012098
6396,Gemini,Structured,135,116,permuted_domain,Science,,0.83104914,0.8362388,0.83363587,-0.002710425,0.028157521,0.014280104
6397,Gemini,Structured,136,136,correct,Science,,0.80195516,0.8317381,0.8165752,-0.17538098,0.0014481476,-0.08680545
6398,Gemini,Structured,136,364,permuted_global,Science,,0.75660133,0.7916698,0.7737384,-0.44455248,-0.23633775,-0.34061694
6399,Gemini,Structured,136,113,permuted_domain,Science,,0.80743533,0.8316814,0.81937903,-0.14285658,0.001111402,-0.07019271
6400,Gemini,Structured,137,137,correct,Science,,0.81540585,0.83416057,0.82467663,-0.095552206,0.015824214,-0.038804024
6401,Gemini,Structured,137,93,permuted_global,Science,,0.8126085,0.8159311,0.8142664,-0.11215436,-0.09235885,-0.100485526
6402,Gemini,Structured,137,253,permuted_domain,Science,,0.81770265,0.83549356,0.8265023,-0.08192084,0.023734905,-0.027986674
6403,Gemini,Structured,138,138,correct,Science,,0.81571937,0.82861346,0.82211584,-0.09369149,-0.017095145,-0.053976923
6404,Gemini,Structured,138,70,permuted_global,Science,,0.7906568,0.83777094,0.8135323,-0.24243587,0.037250005,-0.10483507
6405,Gemini,Structured,138,109,permuted_domain,Science,,0.8224281,0.87492687,0.8478656,-0.05387562,0.2577522,0.09859223
